Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,date,Valuation
11,Tammy Abraham,ENG,FW,Roma,Serie A,25.0,1997,22,18,1582,17.6,6.0,2.67,1.25,46.8,0.13,0.27,11.6,0.0,0.0,0.0,13.7,20.1,68.6,194.8,49.3,8.13,10.4,78.1,4.03,6.42,62.8,0.91,1.31,69.6,0.17,1.42,0.63,0.63,0.06,2.1,20.1,18.4,1.48,0.06,0.11,0.06,0.28,0.0,0.0,0.0,0.0,0.06,13.7,0.17,0.28,3.07,1.99,0.0,0.23,0.57,0.28,0.0,0.51,0.23,0.0,0.06,0.17,0.06,0.0,0.74,0.4,0.17,0.34,0.23,0.23,0.68,33.3,0.45,0.51,0.23,0.28,0.17,0.91,0.45,0.0,31.6,0.74,2.1,16.5,13.5,4.83,31.6,16.8,89.8,35.9,1.42,0.97,0.63,2.33,1.31,24.5,5.0,0.06,0.0,0.0,1.31,2.05,0.51,0.28,0.4,0.06,0.0,0.0,1.87,2.56,2.39,51.7,2022-11-11,45000000.0
13,Mohamed Achi,FRA,FW,Nantes,Ligue 1,21.0,2002,2,0,36,0.4,0.0,2.5,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,45.0,52.5,85.7,685.0,190.0,17.5,17.5,100.0,25.0,30.0,83.3,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,7.5,52.5,50.0,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,45.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,100.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,62.5,0.0,10.0,27.5,25.0,0.0,62.5,52.5,335.0,187.5,5.0,5.0,0.0,0.0,2.5,47.5,2.5,0.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2022-11-02,400000.0
21,Amine Adli,FRA,FW,Leverkusen,Bundesliga,22.0,2000,13,6,652,7.2,1.0,1.94,0.69,35.7,0.07,0.2,12.3,0.0,0.0,0.0,26.3,33.1,79.4,358.1,81.1,16.1,19.4,82.9,7.36,8.06,91.4,1.25,2.08,60.0,0.28,1.39,2.22,0.56,0.0,3.47,33.1,31.1,1.53,0.14,0.28,0.28,0.83,0.56,0.0,0.28,0.0,0.42,26.3,0.42,1.11,2.64,1.81,0.28,0.14,0.14,0.14,0.14,0.42,0.28,0.0,0.14,0.0,0.0,0.0,1.53,1.11,0.42,0.56,0.56,0.42,1.11,37.5,0.69,2.08,0.28,1.81,0.42,1.94,0.56,0.0,48.3,0.69,5.56,23.6,19.4,4.44,48.3,27.8,151.8,74.4,2.5,1.39,0.69,4.72,1.67,36.1,8.61,0.14,0.0,0.0,3.33,2.78,0.28,0.83,1.11,0.0,0.0,0.0,3.75,1.53,2.22,40.7,2023-03-29,15000000.0
41,Ludovic Ajorque,FRA,FW,Strasbourg,Ligue 1,28.0,1994,13,9,771,8.6,1.0,2.56,0.81,31.8,0.0,0.0,15.1,0.12,0.12,0.12,20.7,29.7,69.8,304.0,46.2,12.0,15.9,75.2,6.4,9.19,69.6,1.28,1.86,68.8,0.0,1.16,1.16,0.7,0.0,1.51,29.7,28.1,1.16,0.12,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.35,0.12,2.56,2.33,0.0,0.0,0.23,0.0,0.0,0.23,0.12,0.0,0.0,0.12,0.0,0.0,0.58,0.47,0.12,0.47,0.0,0.35,1.05,33.3,0.7,0.35,0.12,0.23,0.23,0.81,0.81,0.0,39.1,0.93,3.6,20.0,15.8,5.81,39.0,26.2,104.8,23.5,0.23,0.81,0.12,2.21,1.16,30.5,6.4,0.12,0.0,0.0,1.63,0.93,0.12,0.0,0.47,0.0,0.0,0.0,2.44,5.81,3.84,60.2,2023-03-29,9000000.0
42,Ludovic Ajorque,FRA,FW,Mainz 05,Bundesliga,28.0,1994,4,3,231,2.6,0.0,2.69,0.77,28.6,0.0,0.0,16.4,0.0,0.0,0.0,16.9,33.8,50.0,300.8,70.8,8.46,15.8,53.7,4.23,10.4,40.7,3.08,3.85,80.0,0.38,1.54,2.31,0.38,0.0,2.31,33.8,33.1,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,16.9,0.77,0.77,3.08,2.69,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,1.15,0.0,1.15,0.0,0.0,0.77,0.0,44.6,0.77,2.69,23.5,18.8,5.38,44.6,18.1,78.8,26.2,0.77,0.0,0.0,4.23,1.92,33.5,5.38,0.38,0.0,0.0,2.31,0.38,0.38,0.38,0.0,0.0,0.0,0.0,5.0,10.0,7.69,56.5,2023-03-29,9000000.0
52,Lucas Alario,ARG,FW,Eint Frankfurt,Bundesliga,30.0,1992,12,2,248,2.8,1.0,3.21,0.71,22.2,0.11,0.5,14.9,0.0,0.0,0.0,14.6,21.1,69.5,208.2,46.4,7.86,11.1,71.0,4.64,6.07,76.5,1.43,1.43,100.0,0.0,0.36,1.07,0.0,0.0,1.79,21.1,19.6,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.36,2.5,1.79,0.0,0.36,0.36,0.0,0.0,0.71,0.36,0.0,0.0,0.36,0.0,0.0,1.07,0.71,0.36,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.57,0.0,33.2,3.57,5.71,12.9,15.7,5.71,33.2,15.0,65.7,29.6,0.71,2.14,0.36,0.71,2.14,23.6,3.93,0.0,0.0,0.0,2.14,0.71,1.43,0.0,0.71,0.0,0.0,0.0,2.86,3.93,5.71,40.7,2023-03-29,4000000.0
94,Felipe Anderson,BRA,FW,Lazio,Serie A,29.0,1993,22,20,1687,18.7,6.0,1.18,0.64,54.5,0.27,0.5,14.2,0.0,0.0,0.0,30.4,39.8,76.3,432.8,93.3,19.1,22.6,84.8,8.82,11.2,78.9,1.55,2.73,56.9,0.11,1.55,1.82,1.18,0.16,3.32,39.8,38.6,1.07,0.11,0.05,0.27,1.18,0.16,0.05,0.11,0.0,0.37,30.4,0.11,1.12,3.05,2.51,0.05,0.32,0.11,0.05,0.0,0.48,0.27,0.0,0.16,0.05,0.0,0.0,2.3,1.44,0.7,1.39,0.21,0.8,1.82,44.1,1.02,1.66,0.11,1.55,0.64,2.94,0.86,0.0,52.4,0.75,6.2,23.9,23.0,4.06,52.4,27.8,162.8,77.3,2.67,1.93,0.91,2.73,1.6,39.0,6.58,0.05,0.0,0.0,1.18,1.07,0.21,1.18,1.44,0.0,0.0,0.0,4.01,0.43,0.8,34.8,2022-11-11,15000000.0
101,Janis Antiste,FRA,FW,Sassuolo,Serie A,20.0,2002,2,0,52,0.6,1.0,1.67,1.67,100.0,1.0,1.0,17.3,0.0,0.0,0.0,21.7,30.0,72.2,265.0,71.7,13.3,18.3,72.7,6.67,8.33,80.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,1.67,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,0.0,0.0,1.67,1.67,100.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,38.3,0.0,11.7,15.0,11.7,1.67,38.3,23.3,81.7,15.0,0.0,0.0,0.0,1.67,0.0,26.7,3.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,1.67,66.7,2023-04-06,3500000.0
104,Michail Antonio,JAM,FW,West Ham,Premier League,32.0,1990,21,11,1051,11.7,2.0,2.05,0.68,33.3,0.08,0.25,13.8,0.0,0.0,0.0,9.06,17.4,52.2,134.4,27.4,4.79,7.35,65.1,3.5,6.5,53.9,0.51,1.79,28.6,0.17,0.94,0.77,0.43,0.09,1.62,17.4,16.7,0.68,0.09,0.09,0.0,1.62,0.0,0.0,0.0,0.0,0.43,9.06,0.0,0.6,2.39,1.45,0.0,0.43,0.26,0.26,0.0,0.51,0.26,0.0,0.17,0.09,0.0,0.0,0.94,0.51,0.09,0.51,0.34,0.26,0.43,60.0,0.17,0.94,0.34,0.6,0.26,1.2,0.34,0.0,29.0,0.85,2.39,12.6,14.4,4.36,29.0,18.4,112.9,51.6,2.05,1.37,0.94,3.42,2.14,23.5,5.73,0.09,0.0,0.0,1.45,1.97,0.85,1.62,0.51,0.0,0.0,0.0,1.88,2.05,3.93,34.3,2022-11-03,9000000.0
105,Antony,BRA,FW,Manchester Utd,Premier League,22.0,2000,12,11,908,10.1,3.0,3.27,1.39,42.4,0.09,0.21,20.4,0.0,0.0,0.0,31.6,40.9,77.2,401.8,80.4,22.4,25.8,86.6,6.53,9.31,70.2,1.19,2.48,48.0,0.0,0.79,1.39,0.79,0.0,2.77,40.9,40.4,0.5,0.1,0.1,0.2,1.78,0.1,0.0,0.0,0.0,0.3,31.6,0.0,1.29,2.97,2.67,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.39,0.3,0.69,0.5,0.2,0.5,1.49,33.3,0.99,0.79,0.0,0.79,0.4,1.78,0.3,0.0,52.6,0.5,8.02,17.5,28.4,3.47,52.6,37.8,245.0,125.1,4.75,3.47,1.39,1.49,0.69,40.0,7.92,0.3,0.0,0.0,0.4,1.29,0.2,1.78,0.3,0.0,0.0,0.0,4.95,0.3,0.79,27.3,2023-03-16,70000000.0
119,Adam Armstrong,ENG,FW,Southampton,Premier League,26.0,1997,20,12,1027,11.4,1.0,1.67,0.79,47.4,0.05,0.11,16.8,0.0,0.0,0.0,16.2,22.1,73.4,244.6,46.8,8.77,10.4,84.0,5.35,6.84,78.2,1.05,1.67,63.2,0.09,0.88,0.96,0.79,0.18,1.32,22.1,19.4,2.72,0.0,0.0,0.35,1.14,0.0,0.0,0.0,0.0,0.26,16.2,0.0,1.4,1.58,1.49,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.88,0.53,0.26,0.35,0.26,0.0,0.53,0.0,0.53,1.14,0.26,0.88,0.26,1.14,0.44,0.0,32.2,0.61,4.74,12.3,16.0,3.16,32.2,18.2,168.5,72.4,2.89,1.75,0.79,1.4,1.32,19.4,4.65,0.0,0.0,0.0,0.96,0.61,0.09,1.14,0.53,0.0,0.0,0.0,3.86,0.26,1.23,17.6,2023-03-16,12000000.0
126,Arthur,BRA,FW,Fiorentina,Serie A,24.0,1998,16,6,663,7.4,3.0,3.24,1.22,37.5,0.08,0.22,12.2,0.0,0.14,0.14,13.4,18.6,71.7,172.0,28.6,8.78,11.1,79.3,2.7,3.24,83.3,0.68,0.95,71.4,0.14,0.95,0.27,0.68,0.0,1.49,18.6,17.2,1.49,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,13.4,0.0,0.95,2.3,1.76,0.0,0.14,0.27,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.81,0.27,0.14,0.14,0.54,0.54,0.81,66.7,0.27,0.81,0.0,0.81,0.0,0.81,0.41,0.0,32.4,0.41,1.76,10.7,20.3,6.89,32.3,17.6,81.5,24.3,0.68,0.27,0.54,4.59,1.08,23.9,5.68,0.14,0.0,0.0,1.22,0.95,0.14,0.14,0.27,0.0,0.0,0.0,1.89,2.97,3.24,47.8,2023-04-07,5000000.0
135,Iago Aspas,ESP,FW,Celta Vigo,La Liga,35.0,1987,20,18,1662,18.5,9.0,2.27,1.03,45.2,0.19,0.42,19.1,0.22,0.05,0.11,29.0,37.5,77.2,445.1,102.5,16.4,19.6,83.7,8.65,11.3,76.6,2.49,3.41,73.0,0.16,2.81,2.54,1.24,0.11,4.43,37.5,35.0,2.27,0.7,0.32,0.32,1.3,0.49,0.11,0.11,0.0,0.27,29.0,0.22,0.59,4.32,3.41,0.16,0.11,0.22,0.38,0.05,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.0,0.0,0.11,0.05,0.49,11.1,0.43,0.43,0.05,0.38,0.27,0.38,0.65,0.0,45.4,0.76,2.81,21.0,22.1,4.22,45.2,30.9,157.7,79.7,2.92,2.27,0.97,1.68,1.68,36.7,7.68,0.22,0.0,0.0,0.59,2.16,0.49,1.3,0.05,0.0,0.0,0.0,3.35,0.97,1.41,40.9,2022-11-07,7000000.0
138,Pierre-Emerick Aubameyang,GAB,FW,Chelsea,Premier League,33.0,1989,11,4,433,4.8,1.0,2.08,1.04,50.0,0.1,0.2,15.3,0.0,0.0,0.0,12.7,17.9,70.9,171.0,40.2,8.54,11.3,75.9,3.54,4.38,81.0,0.42,0.63,66.7,0.0,0.63,0.42,0.42,0.21,0.63,17.9,17.1,0.83,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.83,1.25,0.83,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.0,0.21,0.42,0.63,0.83,0.42,25.8,1.25,3.13,11.3,12.1,3.33,25.8,15.8,99.0,47.7,1.46,1.25,0.63,1.88,0.83,19.0,4.58,0.21,0.0,0.0,0.83,0.21,0.0,0.63,0.0,0.0,0.0,0.0,2.08,0.21,1.88,10.0,2023-03-16,7000000.0
139,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,La Liga,33.0,1989,1,0,9,0.1,0.0,10.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,30.0,30.0,100.0,590.0,260.0,0.0,0.0,0.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,20.0,10.0,10.0,40.0,20.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2023-03-16,7000000.0
148,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,25.0,1997,16,9,730,8.1,4.0,2.35,0.99,42.1,0.21,0.5,11.9,0.0,0.0,0.0,11.1,15.3,72.6,129.5,17.0,7.78,9.38,82.9,2.35,3.21,73.1,0.12,0.49,25.0,0.0,0.99,0.37,0.12,0.0,0.86,15.3,14.9,0.37,0.0,0.12,0.0,0.37,0.0,0.0,0.0,0.0,0.12,11.1,0.0,0.62,2.1,1.48,0.0,0.12,0.12,0.25,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,1.23,0.99,0.0,0.86,0.37,0.62,0.86,71.4,0.25,0.86,0.25,0.62,0.12,1.36,1.23,0.0,29.4,1.23,4.2,11.9,14.0,3.46,29.4,17.4,97.7,43.8,1.36,1.11,0.62,4.69,1.85,19.0,4.07,0.0,0.0,0.0,0.99,1.23,0.86,0.37,0.99,0.0,0.0,0.0,4.07,0.86,3.7,18.9,2022-11-03,20000000.0
185,Folarin Balogun,ENG,FW,Reims,Ligue 1,21.0,2001,21,18,1591,17.7,14.0,3.33,1.58,47.5,0.17,0.36,15.2,0.06,0.23,0.23,10.5,16.1,65.3,146.9,34.1,6.21,7.97,78.0,3.22,4.97,64.8,0.4,0.96,41.2,0.06,0.85,0.85,0.62,0.0,1.98,16.1,14.7,1.24,0.0,0.17,0.0,0.68,0.0,0.0,0.0,0.0,0.0,10.5,0.17,0.62,2.15,1.3,0.0,0.45,0.23,0.17,0.0,0.34,0.11,0.0,0.11,0.0,0.11,0.0,0.28,0.11,0.0,0.17,0.11,0.06,0.51,11.1,0.45,0.9,0.06,0.85,0.06,0.34,0.62,0.0,28.6,0.62,2.71,11.2,15.0,5.88,28.4,21.2,134.4,52.4,1.92,0.62,1.36,2.82,2.6,21.0,8.31,0.17,0.0,0.0,0.9,1.92,0.96,0.68,0.11,0.11,0.0,0.0,2.94,0.51,2.03,20.0,2023-03-27,25000000.0
187,Jonathan Bamba,FRA,FW,Lille,Ligue 1,26.0,1996,18,16,1454,16.2,4.0,2.47,0.93,37.5,0.1,0.27,16.5,0.0,0.0,0.0,36.0,45.9,78.4,501.9,141.7,22.2,25.9,85.7,10.0,12.3,81.4,1.79,3.09,58.0,0.19,1.73,2.65,1.54,0.31,4.44,45.9,43.7,1.98,0.43,0.37,0.12,2.78,0.49,0.12,0.06,0.0,1.05,36.0,0.25,1.85,4.2,3.58,0.12,0.12,0.31,0.06,0.0,0.49,0.37,0.0,0.0,0.12,0.0,0.0,0.99,0.49,0.31,0.43,0.25,0.49,1.17,42.1,0.68,1.05,0.0,1.05,0.8,1.79,0.31,0.0,59.0,0.62,4.94,25.3,29.6,4.75,59.0,46.9,299.1,127.0,4.2,3.33,1.05,1.91,2.04,45.6,11.3,0.19,0.0,0.0,1.42,1.91,0.31,2.78,0.49,0.0,0.06,0.0,5.31,0.8,1.23,39.4,2022-11-02,20000000.0
188,Patrick Bamford,ENG,FW,Leeds United,Premier League,29.0,1993,14,6,593,6.6,1.0,3.03,1.36,45.0,0.05,0.11,14.2,0.0,0.0,0.15,13.5,19.1,70.6,137.4,30.5,9.55,12.4,76.8,1.97,3.64,54.2,0.0,0.15,0.0,0.3,0.91,0.91,0.61,0.0,1.36,19.1,16.8,2.27,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.76,1.06,0.91,0.0,0.0,0.15,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.61,0.45,0.0,0.61,0.0,0.3,1.67,18.2,1.36,0.45,0.15,0.3,0.0,0.61,0.91,0.0,31.4,1.21,2.42,12.7,16.4,6.21,31.2,14.1,57.6,23.8,0.76,0.76,0.91,3.48,1.06,20.5,6.36,0.0,0.0,0.0,1.21,0.91,1.36,0.15,0.45,0.0,0.0,0.0,2.88,1.36,2.73,33.3,2023-03-16,10000000.0
222,Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,26.0,1996,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,100.0,50.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,20.0,20.0,0.0,40.0,20.0,320.0,50.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,2022-11-09,800000.0
229,Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,28.0,1995,20,20,1454,16.2,7.0,2.1,0.93,44.1,0.21,0.47,20.0,0.0,0.0,0.0,12.0,20.9,57.7,210.2,53.0,4.75,7.96,59.7,4.75,7.16,66.4,1.73,2.84,60.9,0.25,1.54,0.62,1.79,1.23,1.36,20.9,20.1,0.68,0.12,0.06,0.0,4.14,0.12,0.0,0.0,0.0,0.31,12.0,0.06,1.6,3.09,2.59,0.0,0.06,0.25,0.19,0.0,0.43,0.37,0.0,0.0,0.06,0.0,0.0,0.49,0.19,0.0,0.31,0.19,0.06,0.25,25.0,0.19,0.37,0.06,0.31,0.06,0.56,0.12,0.0,29.1,0.12,1.6,8.83,19.1,3.46,29.1,17.8,111.7,50.7,2.96,1.36,1.11,2.16,1.42,20.6,6.98,0.06,0.0,0.0,0.99,0.68,1.05,4.14,0.19,0.06,0.0,0.0,2.78,0.8,1.85,30.2,2022-11-09,15000000.0
235,Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32.0,1991,20,7,758,8.4,4.0,1.43,0.83,58.3,0.33,0.57,11.9,0.0,0.0,0.0,18.0,29.6,60.6,246.9,70.7,10.4,15.7,65.9,5.83,8.57,68.1,0.83,1.31,63.6,0.12,1.31,1.9,1.55,0.12,4.29,29.6,29.0,0.24,0.0,0.12,0.0,0.48,0.0,0.0,0.0,0.0,0.0,18.0,0.36,0.95,2.5,2.14,0.0,0.0,0.0,0.24,0.12,0.48,0.36,0.0,0.0,0.0,0.12,0.0,0.48,0.36,0.24,0.0,0.24,0.24,0.6,40.0,0.36,1.07,0.24,0.83,0.48,0.95,1.55,0.0,41.4,1.67,3.33,20.0,18.5,4.64,41.4,18.6,62.1,15.1,0.24,0.24,0.24,3.33,1.07,30.6,5.12,0.12,0.0,0.0,1.9,1.43,0.24,0.48,0.36,0.0,0.0,0.0,2.98,10.7,9.4,53.3,2023-03-29,1500000.0
244,Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,32.0,1990,6,1,82,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,56.7,66.7,488.9,177.8,25.6,33.3,76.7,12.2,20.0,61.1,0.0,2.22,0.0,0.0,0.0,4.44,0.0,0.0,3.33,56.7,55.6,1.11,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,1.11,37.8,0.0,1.11,4.44,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,1.11,1.11,0.0,2.22,2.22,100.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,66.7,1.11,10.0,25.6,32.2,3.33,66.7,38.9,196.7,90.0,3.33,3.33,1.11,1.11,1.11,53.3,11.1,0.0,0.0,0.0,2.22,0.0,2.22,5.56,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,2022-11-09,2500000.0
249,Andrea Belotti,ITA,FW,Roma,Serie A,29.0,1993,18,2,406,4.5,0.0,1.78,0.89,50.0,0.0,0.0,14.4,0.0,0.0,0.22,15.1,22.2,68.0,196.0,42.2,8.0,10.2,78.3,3.78,5.78,65.4,0.89,1.11,80.0,0.0,1.78,0.67,0.22,0.0,0.89,22.2,20.2,1.56,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.44,15.1,0.44,0.89,2.22,1.78,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.67,0.22,0.22,0.67,0.44,1.11,40.0,0.67,0.89,0.22,0.67,0.44,1.56,0.44,0.0,34.4,0.67,3.33,12.9,18.4,4.44,34.2,18.7,105.8,44.7,2.67,0.67,1.11,2.89,1.11,25.6,6.0,0.0,0.0,0.0,2.0,2.22,0.89,0.67,0.67,0.0,0.0,0.0,2.44,1.56,4.67,25.0,2023-03-21,9000000.0
251,Eliesse Ben Seghir,FRA,FW,Monaco,Ligue 1,17.0,2005,7,6,466,5.2,3.0,2.88,0.96,33.3,0.2,0.6,18.5,0.0,0.0,0.0,25.6,32.1,79.6,381.9,115.0,13.1,15.8,82.9,9.04,10.8,83.9,1.54,2.12,72.7,0.19,1.15,2.88,1.54,0.0,5.0,32.1,30.8,1.35,0.0,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0,25.6,0.0,1.15,2.5,1.92,0.0,0.38,0.0,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,1.92,1.35,0.58,1.35,0.0,0.38,1.35,28.6,0.96,1.35,0.0,1.35,0.38,2.31,0.0,0.0,47.3,0.0,3.27,22.1,22.3,4.04,47.3,33.5,220.8,90.8,3.08,1.92,0.96,3.65,2.12,33.7,7.31,0.19,0.0,0.0,1.54,2.88,0.19,0.38,1.35,0.0,0.0,0.0,4.42,0.58,0.96,37.5,2023-03-27,18000000.0
253,Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,32.0,1990,19,16,1135,12.6,14.0,2.46,1.59,64.5,0.32,0.5,15.7,0.08,0.32,0.4,20.7,27.1,76.3,274.9,57.2,12.1,14.5,83.6,6.03,8.02,75.2,0.71,1.59,45.0,0.24,1.03,1.59,1.35,0.0,3.33,27.1,25.4,1.67,0.0,0.08,0.0,0.71,0.0,0.0,0.0,0.0,0.0,20.7,0.08,0.71,2.46,1.75,0.0,0.16,0.24,0.16,0.16,0.56,0.32,0.0,0.0,0.16,0.0,0.08,0.63,0.32,0.16,0.08,0.4,0.16,0.71,22.2,0.56,0.87,0.0,0.87,0.24,0.87,0.0,0.0,35.8,0.0,1.27,14.8,20.0,6.35,35.4,27.7,156.6,70.0,2.86,1.75,1.43,1.59,1.43,27.5,8.33,0.08,0.0,0.0,0.71,0.79,0.71,0.71,0.32,0.08,0.0,0.0,2.62,0.63,1.19,34.8,2022-11-02,20000000.0
261,Karim Benzema,FRA,FW,Real Madrid,La Liga,35.0,1987,12,12,1046,11.6,9.0,4.05,1.38,34.0,0.13,0.38,16.2,0.17,0.26,0.34,40.8,47.8,85.4,502.2,95.5,27.8,30.8,90.2,8.53,9.22,92.5,1.29,1.72,75.0,0.26,2.5,2.5,1.9,0.0,5.6,47.8,45.0,2.41,0.26,0.43,0.34,0.09,0.52,0.0,0.0,0.0,0.09,40.8,0.34,1.29,4.66,3.97,0.09,0.26,0.17,0.17,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.52,0.34,0.17,0.09,0.26,0.0,0.43,0.0,0.43,0.69,0.0,0.69,0.09,0.6,0.17,0.0,57.3,0.26,2.76,20.6,34.3,7.5,57.0,36.0,165.2,82.0,2.84,1.9,1.29,1.47,1.21,48.2,7.24,0.09,0.0,0.0,0.6,0.34,1.29,0.09,0.34,0.17,0.0,0.0,1.98,0.43,0.43,50.0,2022-11-07,35000000.0
